id,year,ID,state,state name,oil vol (bbl),gas vol (tcf),price oil (pb),price gas (pkcf),un prov res,sqmiles,avg pi,res per pi,increase,res per sq m,Population (000),pi,non min pi (thousands),min earn (thousands),res rev,non res rev,inc tax rev,tot exp,exp per pop,tot edu exp,savings,resrevpi,nonresrevpi,inc tax pi,totexppi,edu exp pi,savings pi,resrevpi2,nonresrevpi2,inc tax rev pi 2,tot exp pi 2,tot edu exp pi 2,savings pi 2
AL2004,2004,2-Jan,1,AL,0.238838267,29.12893078,33.51781199,4.977080595,152.9823723,51649.05,51730,0.002957,0,0.002961959,"4,512.00",128009,"127,414,538.00","594,462.00","752,386.00","20,649,391.00","2,535,588.00","19,544,560.00","4,331.68","7,617,223.00","1,857,217.00",0.0059,0.1613,0.0198,0.1527,0.0595,0.0145,0.0059,0.1621,0.0199,0.1534,0.0598,0.0146
AR2004,2004,2-Apr,4,AR,0.206604485,39.71688484,33.51781199,4.977080595,204.5990671,53178.77,29190,0.007009,0,0.003847382,"2,746.00",73725,"73,376,420.00","348,580.00","223,505.00","14,001,671.00","1,867,415.00","12,681,105.00","4,618.03","4,730,047.00","1,544,071.00",0.003,0.1899,0.0253,0.172,0.0642,0.0209,0.003,0.1908,0.0254,0.1728,0.0645,0.021
AZ2004,2004,2-Mar,3,AZ,0.095178147,0.35512544,33.51781199,4.977080595,4.957651161,113997.77,58999,0.000084,0,4.35E-05,"5,759.00",170027,"169,424,377.00","602,623.00","457,837.00","23,326,611.00","2,841,515.00","21,765,804.00","3,779.44","7,150,342.00","2,018,644.00",0.0027,0.1372,0.0167,0.128,0.0421,0.0119,0.0027,0.1377,0.0168,0.1285,0.0422,0.0119
CA2004,2004,2-May,5,CA,2.535059622,6.305284246,33.51781199,4.977080595,116.3515597,158144.83,512203,0.000227,0,0.000735728,"35,558.00",1312244,"1,309,200,116.00","3,043,884.00","2,906,647.00","226,791,701.00","43,324,899.00","203,010,934.00","5,709.29","59,777,134.00","26,687,414.00",0.0022,0.1728,0.033,0.1547,0.0456,0.0203,0.0022,0.1732,0.0331,0.1551,0.0457,0.0204
CO2004,2004,2-Jun,6,CO,0.430213233,47.48585388,33.51781199,4.977080595,250.7607281,104093.95,61663,0.004067,1,0.002408985,"4,600.00",168588,"166,143,497.00","2,444,503.00","769,963.00","22,261,855.00","3,653,482.00","18,042,055.00","3,922.19","6,293,255.00","4,989,763.00",0.0046,0.132,0.0217,0.107,0.0373,0.0296,0.0046,0.134,0.022,0.1086,0.0379,0.03
CT2004,2004,2-Jul,7,CT,0,0.000664595,33.51781199,4.977080595,0.003307744,4962.77,66947,0,0,6.67E-07,"3,475.00",161314,"161,193,468.00","120,532.00","587,183.00","18,402,873.00","4,699,368.00","19,528,569.00","5,619.73","4,470,180.00","-538,513.00",0.0036,0.1141,0.0291,0.1211,0.0277,-0.0033,0.0036,0.1142,0.0292,0.1211,0.0277,-0.0033
DE2004,2004,2-Aug,8,DE,0,0,33.51781199,4.977080595,0,1975.78,11589,0,0,0,827,29521,"29,493,092.00","27,908.00","256,165.00","5,464,174.00","998,980.00","5,387,960.00","6,515.07","1,701,881.00","332,379.00",0.0087,0.1851,0.0338,0.1825,0.0576,0.0113,0.0087,0.1853,0.0339,0.1827,0.0577,0.0113
FL2004,2004,2-Oct,10,FL,0.361773636,8.548886872,33.51781199,4.977080595,54.67435968,56695.03,210394,0.00026,0,0.000964359,"17,375.00",582767,"582,273,908.00","493,092.00","1,557,340.00","73,134,430.00","1,441,338.00","58,410,670.00","3,361.77","17,694,815.00","16,281,100.00",0.0027,0.1255,0.0025,0.1002,0.0304,0.0279,0.0027,0.1256,0.0025,0.1003,0.0304,0.028
GA2004,2004,2-Nov,11,GA,0.000915037,2.240841564,33.51781199,4.977080595,11.18351911,58808.69,101118,0.000111,0,0.000190168,"8,914.00",273016,"272,522,509.00","493,491.00","340,115.00","33,558,612.00","7,325,187.00","34,229,517.00","3,839.97","13,343,447.00","-330,790.00",0.0012,0.1229,0.0268,0.1254,0.0489,-0.0012,0.0012,0.1231,0.0269,0.1256,0.049,-0.0012
HI2004,2004,2-Dec,12,HI,#N/A,#N/A,33.51781199,4.977080595,#N/A,6429.38,17927,#N/A,0,#N/A,"1,253.00",42285,"42,255,412.00","29,588.00","191,394.00","8,229,434.00","1,227,324.00","7,875,322.00","6,285.17","2,487,630.00","545,506.00",0.0045,0.1946,0.029,0.1862,0.0588,0.0129,0.0045,0.1948,0.029,0.1864,0.0589,0.0129
IA2004,2004,16-2,16,IA,0.003706627,0.096372294,33.51781199,4.977080595,0.603890693,56272.82,39972,0.000015,0,1.07E-05,"2,941.00",93209,"93,097,647.00","111,353.00","321,270.00","15,041,745.00","2,048,523.00","13,424,350.00","4,564.55","4,670,535.00","1,938,665.00",0.0034,0.1614,0.022,0.144,0.0501,0.0208,0.0035,0.1616,0.022,0.1442,0.0502,0.0208
ID2004,2004,13-2,13,ID,0.11606146,0.368373484,33.51781199,4.977080595,5.723550714,83570.14,14712,0.000389,0,6.85E-05,"1,392.00",39559,"39,417,798.00","141,202.00","260,835.00","6,851,529.00","1,011,579.00","5,762,624.00","4,139.82","2,013,929.00","1,349,740.00",0.0066,0.1732,0.0256,0.1457,0.0509,0.0341,0.0066,0.1738,0.0257,0.1462,0.0511,0.0342
IL2004,2004,14-2,14,IL,0.108799921,2.409141115,33.51781199,4.977080595,15.6372248,56341.77,195356,0.00008,0,0.000277542,"12,645.00",455416,"453,825,372.00","1,590,628.00","1,623,273.00","58,009,707.00","8,496,966.00","54,861,810.00","4,338.62","14,852,814.00","4,771,170.00",0.0036,0.1274,0.0187,0.1205,0.0326,0.0105,0.0036,0.1278,0.0187,0.1209,0.0327,0.0105
IN2004,2004,15-2,15,IN,0.078307949,1.157872406,33.51781199,4.977080595,8.387535389,36183.72,79904,0.000105,0,0.000231804,"6,214.00",190329,"189,750,105.00","578,895.00","576,751.00","26,373,444.00","4,452,648.00","25,487,654.00","4,101.65","9,041,115.00","1,462,541.00",0.003,0.1386,0.0234,0.1339,0.0475,0.0077,0.003,0.139,0.0235,0.1343,0.0476,0.0077
KS2004,2004,17-2,17,KS,0.426503298,11.18250528,33.51781199,4.977080595,69.95168742,82277.97,37067,0.001887,1,0.000850187,"2,731.00",87171,"86,273,550.00","897,450.00","328,697.00","10,748,578.00","2,082,139.00","11,362,755.00","4,160.66","4,564,743.00","-285,480.00",0.0038,0.1233,0.0239,0.1304,0.0524,-0.0033,0.0038,0.1246,0.0241,0.1317,0.0529,-0.0033
KY2004,2004,18-2,18,KY,0.030251886,4.769580232,33.51781199,4.977080595,24.75256223,40409.65,47041,0.000526,0,0.000612541,"4,148.00",113803,"112,404,188.00","1,398,812.00","606,476.00","19,689,264.00","3,200,931.00","20,123,773.00","4,851.44","6,392,502.00","171,967.00",0.0053,0.173,0.0281,0.1768,0.0562,0.0015,0.0054,0.1752,0.0285,0.179,0.0569,0.0015
LA2004,2004,19-2,19,LA,0.459191611,40.80654176,33.51781199,4.977080595,218.4885452,46776.06,53553,0.00408,0,0.004670948,"4,489.00",125957,"121,947,267.00","4,009,733.00","1,695,691.00","21,755,685.00","2,428,783.00","20,482,301.00","4,562.78","6,433,899.00","2,969,075.00",0.0135,0.1727,0.0193,0.1626,0.0511,0.0236,0.0139,0.1784,0.0199,0.168,0.0528,0.0243
MA2004,2004,22-2,22,MA,0,0.000665715,33.51781199,4.977080595,0.003313317,8103.95,110865,0,1,4.09E-07,"6,451.00",271160,"270,946,951.00","213,049.00","1,679,649.00","40,094,417.00","10,131,410.00","36,981,953.00","5,732.75","7,547,927.00","4,792,113.00",0.0062,0.1479,0.0374,0.1364,0.0278,0.0177,0.0062,0.148,0.0374,0.1365,0.0279,0.0177
MD2004,2004,21-2,21,MD,0.000418835,0.72493373,33.51781199,4.977080595,3.622092043,9899.54,87156,0.000042,0,0.000365885,"5,543.00",225023,"224,880,136.00","142,864.00","457,645.00","28,078,473.00","5,847,544.00","25,202,230.00","4,546.68","7,366,076.00","3,333,888.00",0.002,0.1248,0.026,0.112,0.0327,0.0148,0.002,0.1249,0.026,0.1121,0.0328,0.0148
ME2004,2004,20-2,20,ME,0,0,33.51781199,4.977080595,0,32489.12,16347,0,0,0,"1,308.00",41165,"41,159,302.00","5,698.00","321,738.00","8,125,628.00","1,271,644.00","7,305,731.00","5,585.42","1,653,605.00","1,141,635.00",0.0078,0.1974,0.0309,0.1775,0.0402,0.0277,0.0078,0.1974,0.0309,0.1775,0.0402,0.0277
MI2004,2004,23-2,23,MI,0.415027316,4.785279721,33.51781199,4.977080595,37.7275304,58128.82,140139,0.000269,0,0.000649033,"10,089.00",319358,"318,655,656.00","702,344.00","1,476,514.00","54,080,783.00","7,714,375.00","52,489,571.00","5,202.65","20,449,929.00","3,067,726.00",0.0046,0.1693,0.0242,0.1644,0.064,0.0096,0.0046,0.1697,0.0242,0.1647,0.0642,0.0096
MN2004,2004,24-2,24,MN,0.028953992,0.243213532,33.51781199,4.977080595,2.18096781,84376.21,73190,0.00003,0,2.58E-05,"5,079.00",188285,"187,839,976.00","445,024.00","352,305.00","29,355,915.00","6,346,767.00","28,226,351.00","5,557.46","9,872,469.00","1,481,869.00",0.0019,0.1559,0.0337,0.1499,0.0524,0.0079,0.0019,0.1563,0.0338,0.1503,0.0526,0.0079
MO2004,2004,26-2,26,MO,0.024463253,0.611396924,33.51781199,4.977080595,3.862926487,69702.89,74990,0.000052,0,5.54E-05,"5,758.00",180518,"180,091,909.00","426,091.00","839,352.00","25,398,392.00","3,945,115.00","22,038,965.00","3,827.54","6,868,317.00","4,198,779.00",0.0046,0.1407,0.0219,0.1221,0.038,0.0233,0.0047,0.141,0.0219,0.1224,0.0381,0.0233
MS2004,2004,25-2,25,MS,0.33496284,33.90408534,33.51781199,4.977080595,179.9705868,47675.31,29216,0.00616,1,0.003774922,"2,886.00",72602,"72,065,350.00","536,650.00","297,909.00","15,053,168.00","1,305,550.00","14,263,288.00","4,942.23","4,310,712.00","1,087,789.00",0.0041,0.2073,0.018,0.1965,0.0594,0.015,0.0041,0.2089,0.0181,0.1979,0.0598,0.0151
MT2004,2004,27-2,27,MT,2.442936563,22.42950468,33.51781199,4.977080595,193.5153409,147042.71,10814,0.017895,0,0.001316049,926,26495,"26,048,187.00","446,813.00","320,542.00","5,028,466.00","673,305.00","4,691,318.00","5,066.22","1,377,921.00","657,690.00",0.0121,0.1898,0.0254,0.1771,0.052,0.0248,0.0123,0.193,0.0258,0.1801,0.0529,0.0252
NC2004,2004,34-2,34,NC,0,1.292201516,33.51781199,4.977080595,6.43139109,49339.57,99087,0.000065,0,0.00013035,"8,531.00",260694,"260,443,426.00","250,574.00","772,554.00","43,598,607.00","8,348,063.00","37,094,848.00","4,348.24","13,290,923.00","7,276,313.00",0.003,0.1672,0.032,0.1423,0.051,0.0279,0.003,0.1674,0.0321,0.1424,0.051,0.0279
ND2004,2004,35-2,35,ND,3.881533345,4.392934312,33.51781199,4.977080595,151.964493,70700.02,8471,0.017938,1,0.002149426,636,19302,"19,043,798.00","258,202.00","362,480.00","4,871,146.00","263,789.00","3,254,983.00","5,117.90","1,057,056.00","1,978,643.00",0.0188,0.2524,0.0137,0.1686,0.0548,0.1025,0.019,0.2558,0.0139,0.1709,0.0555,0.1039
NE2004,2004,28-2,28,NE,0.160779746,0.931552758,33.51781199,4.977080595,10.02539845,77353.01,23772,0.000422,0,0.000129606,"1,742.00",57953,"57,830,981.00","122,019.00","235,885.00","8,112,811.00","1,410,032.00","6,974,335.00","4,003.64","2,324,444.00","1,374,361.00",0.0041,0.14,0.0243,0.1203,0.0401,0.0237,0.0041,0.1403,0.0244,0.1206,0.0402,0.0238
NH2004,2004,30-2,30,NH,0,0,33.51781199,4.977080595,0,9266.56,18352,0,0,0,"1,293.00",48597,"48,562,716.00","34,284.00","327,466.00","5,419,091.00","462,372.00","5,538,549.00","4,283.49","1,667,818.00","208,008.00",0.0067,0.1115,0.0095,0.114,0.0343,0.0043,0.0067,0.1116,0.0095,0.114,0.0343,0.0043
NJ2004,2004,31-2,31,NJ,0,0.002346065,33.51781199,4.977080595,0.011676553,7553.07,150585,0,0,1.55E-06,"8,612.00",365571,"365,394,126.00","176,874.00","1,031,002.00","50,010,283.00","9,297,731.00","48,975,600.00","5,686.90","12,856,212.00","2,065,685.00",0.0028,0.1368,0.0254,0.134,0.0352,0.0057,0.0028,0.1369,0.0254,0.134,0.0352,0.0057
NM2004,2004,32-2,32,NM,0.369951053,48.54193411,33.51781199,4.977080595,253.9970681,121588.62,19869,0.012783,1,0.002088987,"1,892.00",51576,"50,409,173.00","1,166,827.00","1,771,794.00","10,073,302.00","1,145,444.00","11,233,417.00","5,937.32","3,813,208.00","611,679.00",0.0344,0.1953,0.0222,0.2178,0.0739,0.0119,0.0351,0.1998,0.0227,0.2228,0.0756,0.0121
NV2004,2004,29-2,29,NV,0.983968242,1.247726361,33.51781199,4.977080595,39.19049722,110561.37,25995,0.001508,1,0.000354468,"2,329.00",82149,"81,336,046.00","812,954.00","301,535.00","9,895,015.00",0,"8,575,428.00","3,682.02","3,011,529.00","1,621,122.00",0.0037,0.1205,0,0.1044,0.0367,0.0197,0.0037,0.1217,0,0.1054,0.037,0.0199
NY2004,2004,33-2,33,NY,0.008341911,11.40777589,33.51781199,4.977080595,57.05702264,48578.82,325089,0.000176,0,0.001174525,"19,298.00",741124,"740,529,413.00","594,587.00","2,014,690.00","136,548,732.00","26,691,729.00","132,897,176.00","6,886.58","31,359,362.00","5,666,246.00",0.0027,0.1842,0.036,0.1793,0.0423,0.0076,0.0027,0.1844,0.036,0.1795,0.0423,0.0077
OH2004,2004,36-2,36,OH,0.028486069,9.629084426,33.51781199,4.977080595,48.87951994,41256.24,159856,0.000306,0,0.001184779,"11,465.00",361854,"360,741,765.00","1,112,235.00","825,099.00","75,502,758.00","9,765,755.00","58,679,448.00","5,118.14","17,006,672.00","17,648,409.00",0.0023,0.2087,0.027,0.1622,0.047,0.0488,0.0023,0.2093,0.0271,0.1627,0.0471,0.0489
OK2004,2004,37-2,37,OK,0.531002624,30.2623191,33.51781199,4.977080595,168.4160473,69900.14,42287,0.003983,1,0.002409381,"3,514.00",101179,"94,732,904.00","6,446,096.00","1,047,067.00","16,616,768.00","2,452,432.00","14,959,183.00","4,257.02","5,547,702.00","2,704,652.00",0.0103,0.1642,0.0242,0.1478,0.0548,0.0267,0.0111,0.1754,0.0259,0.1579,0.0586,0.0286
OR2004,2004,38-2,38,OR,0.022062439,1.994210966,33.51781199,4.977080595,10.66483339,97076.81,44398,0.00024,1,0.00010986,"3,574.00",113001,"112,873,964.00","127,036.00","454,997.00","24,033,708.00","4,590,805.00","18,587,228.00","5,200.68","5,465,246.00","5,901,477.00",0.004,0.2127,0.0406,0.1645,0.0484,0.0522,0.004,0.2129,0.0407,0.1647,0.0484,0.0523
PA2004,2004,39-2,39,PA,0.010969377,15.00057548,33.51781199,4.977080595,75.02674263,45292.96,181870,0.000413,1,0.001656477,"12,388.00",417588,"415,836,878.00","1,751,122.00","1,359,571.00","67,853,103.00","9,001,362.00","56,969,147.00","4,598.74","15,529,362.00","12,243,527.00",0.0033,0.1625,0.0216,0.1364,0.0372,0.0293,0.0033,0.1632,0.0216,0.137,0.0373,0.0294
RI2004,2004,40-2,40,RI,0,0,33.51781199,4.977080595,0,1086.87,15381,0,1,0,"1,071.00",37585,"37,572,478.00","12,522.00","298,180.00","7,004,108.00","969,418.00","6,373,515.00","5,950.99","1,468,437.00","928,773.00",0.0079,0.1864,0.0258,0.1696,0.0391,0.0247,0.0079,0.1864,0.0258,0.1696,0.0391,0.0247
SC2004,2004,41-2,41,SC,0,0.768169416,33.51781199,4.977080595,3.823241096,30941.68,45659,0.000084,0,0.000123563,"4,201.00",117230,"117,137,966.00","92,034.00","338,969.00","21,475,675.00","2,635,222.00","21,550,915.00","5,129.95","6,104,392.00","263,729.00",0.0029,0.1832,0.0225,0.1838,0.0521,0.0022,0.0029,0.1833,0.0225,0.184,0.0521,0.0023
SD2004,2004,42-2,42,SD,1.851783897,2.308430942,33.51781199,4.977080595,73.55699137,77116.22,9727,0.007562,1,0.000953846,774,24888,"24,842,232.00","45,768.00","215,437.00","3,648,183.00","47,108.00","3,027,787.00","3,911.87","876,911.00","835,833.00",0.0087,0.1466,0.0019,0.1217,0.0352,0.0336,0.0087,0.1469,0.0019,0.1219,0.0353,0.0336
TN2004,2004,43-2,43,TN,0.028679416,6.190773463,33.51781199,4.977080595,31.77324976,42142.36,69544,0.000457,0,0.00075395,"5,917.00",178961,"178,733,369.00","227,631.00","195,276.00","23,712,001.00","834,789.00","22,250,066.00","3,760.36","6,536,120.00","1,657,211.00",0.0011,0.1325,0.0047,0.1243,0.0365,0.0093,0.0011,0.1327,0.0047,0.1245,0.0366,0.0093
TX2004,2004,44-2,44,TX,2.934997748,218.0011834,33.51781199,4.977080595,1183.384162,264778.77,264658,0.004471,1,0.004469332,"22,418.00",696800,"663,900,122.00","32,899,878.00","4,960,934.00","85,528,821.00",0,"77,163,705.00","3,442.04","27,312,446.00","13,326,050.00",0.0071,0.1227,0,0.1107,0.0392,0.0191,0.0075,0.1288,0,0.1162,0.0411,0.0201
UT2004,2004,45-2,45,UT,1.044889529,22.45665591,33.51781199,4.977080595,146.7909971,84898.13,24497,0.005992,1,0.001729025,"2,439.00",65453,"64,826,704.00","626,296.00","454,468.00","12,713,382.00","1,837,040.00","10,794,264.00","4,425.69","4,335,952.00","2,373,586.00",0.0069,0.1942,0.0281,0.1649,0.0662,0.0363,0.007,0.1961,0.0283,0.1665,0.0669,0.0366
VA2004,2004,47-2,47,VA,0.003475731,5.541559594,33.51781199,4.977080595,27.69728761,39995.61,104455,0.000265,0,0.000692508,"7,469.00",275167,"274,478,864.00","688,136.00","933,839.00","34,722,299.00","7,844,190.00","30,352,413.00","4,063.79","10,308,063.00","5,303,725.00",0.0034,0.1262,0.0285,0.1103,0.0375,0.0193,0.0034,0.1265,0.0286,0.1106,0.0376,0.0193
VT2004,2004,46-2,46,VT,0,0.002958913,33.51781199,4.977080595,0.014726746,9614.43,7935,0.000002,0,1.53E-06,618,20231,"20,190,979.00","40,021.00","158,519.00","4,144,071.00","492,045.00","3,913,616.00","6,332.71","1,482,438.00","388,974.00",0.0078,0.2048,0.0243,0.1934,0.0733,0.0192,0.0079,0.2052,0.0244,0.1938,0.0734,0.0193
WA2004,2004,48-2,48,WA,0.004679132,2.557056071,33.51781199,4.977080595,12.88350842,67620.68,83877,0.000154,0,0.000190526,"6,184.00",222379,"222,136,448.00","242,552.00","681,357.00","34,374,253.00",0,"32,479,709.00","5,252.22","11,211,187.00","2,575,901.00",0.0031,0.1546,0,0.1461,0.0504,0.0116,0.0031,0.1547,0,0.1462,0.0505,0.0116
WI2004,2004,50-2,50,WI,0.230204396,2.624349402,33.51781199,4.977080595,20.77754614,56103.98,74211,0.00028,0,0.00037034,"5,511.00",180338,"180,130,936.00","207,064.00","901,963.00","33,981,419.00","5,933,180.00","28,577,240.00","5,185.49","9,045,030.00","6,306,142.00",0.005,0.1884,0.0329,0.1585,0.0502,0.035,0.005,0.1886,0.0329,0.1586,0.0502,0.035
WV2004,2004,49-2,49,WV,0.006533298,8.93232499,33.51781199,4.977080595,44.67588323,24229.88,20937,0.002134,1,0.001843834,"1,803.00",46497,"44,622,733.00","1,874,267.00","515,682.00","10,597,121.00","1,249,727.00","9,879,217.00","5,479.32","2,939,679.00","1,233,586.00",0.0111,0.2279,0.0269,0.2125,0.0632,0.0265,0.0116,0.2375,0.028,0.2214,0.0659,0.0276
WY2004,2004,51-2,51,WY,0.717686052,84.95068229,33.51781199,4.977080595,446.8616585,97813.89,7359,0.060725,1,0.004568489,503,18239,"16,550,281.00","1,688,719.00","1,155,141.00","3,454,346.00",0,"3,596,252.00","7,149.61","1,070,621.00","1,013,235.00",0.0633,0.1894,0,0.1972,0.0587,0.0556,0.0698,0.2087,0,0.2173,0.0647,0.0612
AK2005,2005,2-Feb,2,AK,#N/A,#N/A,44.34047115,6.464114032,#N/A,581369.17,9776,#N/A,1,#N/A,669,24613,"23,386,087.00","1,226,913.00","4,128,205.00","5,057,198.00","588,694.00","8,055,847.00","12,041.62","1,776,132.00","1,129,556.00",0.1677,0.2055,0.0239,0.3273,0.0722,0.0459,0.1765,0.2162,0.0252,0.3445,0.0759,0.0483
AL2005,2005,2-Jan,1,AL,0.238838267,29.12893078,44.34047115,6.464114032,198.8829315,51649.05,51730,0.003845,1,0.00385066,"4,545.00",135617,"134,913,354.00","703,646.00","814,861.00","21,481,931.00","2,933,829.00","21,046,841.00","4,630.77","7,950,050.00","1,249,951.00",0.006,0.1584,0.0216,0.1552,0.0586,0.0092,0.006,0.1592,0.0217,0.156,0.0589,0.0093
AR2005,2005,2-Apr,4,AR,0.206604485,39.71688484,44.34047115,6.464114032,265.8954128,53178.77,29190,0.009109,1,0.005000029,"2,776.00",77478,"77,025,885.00","452,115.00","266,623.00","14,651,129.00","2,152,376.00","13,636,426.00","4,912.26","5,345,800.00","1,281,326.00",0.0034,0.1891,0.0278,0.176,0.069,0.0165,0.0035,0.1902,0.0279,0.177,0.0694,0.0166
AZ2005,2005,2-Mar,3,AZ,0.095178147,0.35512544,44.34047115,6.464114032,6.515815205,113997.77,58999,0.00011,1,5.72E-05,"5,975.00",188153,"187,475,530.00","677,470.00","818,332.00","24,492,606.00","3,550,309.00","23,957,058.00","4,009.55","7,835,788.00","1,353,880.00",0.0043,0.1302,0.0189,0.1273,0.0416,0.0072,0.0044,0.1306,0.0189,0.1278,0.0418,0.0072
CA2005,2005,2-May,5,CA,2.535059622,6.305284246,44.34047115,6.464114032,153.1638144,158144.83,512203,0.000299,1,0.000968503,"35,795.00",1387682,"1,384,257,650.00","3,424,350.00","3,699,262.00","246,578,813.00","51,662,072.00","210,407,134.00","5,878.12","64,791,455.00","39,870,941.00",0.0027,0.1777,0.0372,0.1516,0.0467,0.0287,0.0027,0.1781,0.0373,0.152,0.0468,0.0288
CO2005,2005,2-Jun,6,CO,0.430213233,47.48585388,44.34047115,6.464114032,326.0298318,104093.95,61663,0.005287,1,0.003132073,"4,661.00",179698,"176,304,206.00","3,393,794.00","1,075,947.00","21,377,327.00","4,086,570.00","18,733,519.00","4,019.21","6,496,122.00","3,719,755.00",0.006,0.119,0.0227,0.1043,0.0362,0.0207,0.0061,0.1213,0.0232,0.1063,0.0368,0.0211
CT2005,2005,2-Jul,7,CT,0,0.000664595,44.34047115,6.464114032,0.00429602,4962.77,66947,0,1,8.66E-07,"3,477.00",168666,"168,510,530.00","155,470.00","699,010.00","19,757,637.00","5,608,426.00","19,926,096.00","5,730.83","4,810,466.00","530,551.00",0.0041,0.1171,0.0333,0.1181,0.0285,0.0031,0.0041,0.1172,0.0333,0.1182,0.0285,0.0031
DE2005,2005,2-Aug,8,DE,0,0,44.34047115,6.464114032,0,1975.78,11589,0,0,0,840,31077,"31,030,266.00","46,734.00","212,119.00","5,952,483.00","1,131,341.00","5,964,014.00","7,100.02","1,903,439.00","200,588.00",0.0068,0.1915,0.0364,0.1919,0.0612,0.0065,0.0068,0.1918,0.0365,0.1922,0.0613,0.0065
FL2005,2005,2-Oct,10,FL,0.361773636,8.548886872,44.34047115,6.464114032,71.30219307,56695.03,210394,0.000339,0,0.001257645,"17,784.00",633198,"632,614,558.00","583,442.00","1,474,689.00","75,881,672.00","1,785,213.00","71,154,650.00","4,001.05","19,410,331.00","6,201,711.00",0.0023,0.1198,0.0028,0.1124,0.0307,0.0098,0.0023,0.1199,0.0028,0.1125,0.0307,0.0098
GA2005,2005,2-Nov,11,GA,0.000915037,2.240841564,44.34047115,6.464114032,14.52562858,58808.69,101118,0.000144,0,0.000246998,"9,097.00",292611,"292,111,426.00","499,574.00","360,806.00","35,750,875.00","8,038,535.00","33,806,582.00","3,716.23","13,388,610.00","2,305,099.00",0.0012,0.1222,0.0275,0.1155,0.0458,0.0079,0.0012,0.1224,0.0275,0.1157,0.0458,0.0079
HI2005,2005,2-Dec,12,HI,#N/A,#N/A,44.34047115,6.464114032,#N/A,6429.38,17927,#N/A,1,#N/A,"1,266.00",45332,"45,297,258.00","34,742.00","207,469.00","8,884,212.00","1,505,606.00","8,405,444.00","6,639.37","2,648,452.00","686,237.00",0.0046,0.196,0.0332,0.1854,0.0584,0.0151,0.0046,0.1961,0.0332,0.1856,0.0585,0.0151
IA2005,2005,16-2,16,IA,0.003706627,0.096372294,44.34047115,6.464114032,0.787315075,56272.82,39972,0.00002,1,1.40E-05,"2,949.00",95359,"95,238,635.00","120,365.00","404,788.00","15,226,516.00","2,440,576.00","13,897,962.00","4,712.77","4,844,083.00","1,733,342.00",0.0042,0.1597,0.0256,0.1457,0.0508,0.0182,0.0043,0.1599,0.0256,0.1459,0.0509,0.0182
ID2005,2005,13-2,13,ID,0.11606146,0.368373484,44.34047115,6.464114032,7.527428026,83570.14,14712,0.000512,0,9.01E-05,"1,426.00",42215,"42,032,988.00","182,012.00","277,916.00","6,926,359.00","1,181,097.00","6,143,914.00","4,308.50","2,089,638.00","1,060,361.00",0.0066,0.1641,0.028,0.1455,0.0495,0.0251,0.0066,0.1648,0.0281,0.1462,0.0497,0.0252
IL2005,2005,14-2,14,IL,0.108799921,2.409141115,44.34047115,6.464114032,20.39720266,56341.77,195356,0.000104,0,0.000362026,"12,674.00",472185,"470,445,050.00","1,739,950.00","1,446,044.00","57,461,413.00","10,119,950.00","55,395,011.00","4,370.76","15,049,403.00","3,512,446.00",0.0031,0.1217,0.0214,0.1173,0.0319,0.0074,0.0031,0.1221,0.0215,0.1178,0.032,0.0075
IN2005,2005,15-2,15,IN,0.078307949,1.157872406,44.34047115,6.464114032,10.95683061,36183.72,79904,0.000137,1,0.000302811,"6,253.00",195590,"194,964,157.00","625,843.00","778,762.00","26,343,577.00","5,038,282.00","26,362,908.00","4,216.04","9,470,593.00","759,431.00",0.004,0.1347,0.0258,0.1348,0.0484,0.0039,0.004,0.1351,0.0258,0.1352,0.0486,0.0039
